id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,dme_frequency_khz,dme_channel,dme_latitude_deg,dme_longitude_deg,dme_elevation_ft,slaved_variation_deg,magnetic_variation_deg,usageType,power,associated_airport
90244,Lubbi_NDB_US,LD,Lubbi,NDB,272,33.66260147,-101.7229996,3197,US,,,,,,,7.26,TERMINAL,MEDIUM,KLBB
90246,Crimson_VORTAC_US,LDK,Crimson,VORTAC,117800,33.25889969,-87.53690338,370,US,117800,125X,,,,3.001,-1.416,LO,MEDIUM,KTCL
90247,Ludington_NDB_US,LDM,Ludington,NDB,341,43.96319962,-86.40950012,,US,,,,,,,-4.411,TERMINAL,LOW,
90248,Linden_VORTAC_US,LDN,Linden,VORTAC,114300,38.85440063,-78.20559692,2440,US,114300,090X,,,,-6.001,-9.514,BOTH,MEDIUM,
90253,Leeds_NDB_US,LDS,Leeds,NDB,389,48.54539871,-109.6900024,2547,US,,,,,,,13.267,TERMINAL,LOW,KHVR
90262,Blayd_NDB_US,LE,Blayd,NDB,242,37.98699951,-84.66049957,,US,,,,,,,-4.437,TERMINAL,LOW,KLEX
90263,Lewie_NDB_US,LE,Lewie,NDB,240,43.96229935,-70.33799744,323,US,,,,,,,-16.189,LO,LOW,
90264,Leevy_NDB_US,LE,Leevy,NDB,350,35.92720032,-78.72190094,500,US,,,,,,,-8.429,TERMINAL,MEDIUM,
90267,Lebanon_VOR-DME_US,LEB,Lebanon,VOR-DME,113700,43.67890167,-72.2161026,1460,US,113700,084X,43.6792,-72.2151,1460,-15.001,-15.154,LO,MEDIUM,KLEB
90272,Leesburg_NDB_US,LEE,Leesburg,NDB,335,28.81819916,-81.80729675,125,US,,,,,,,-5.024,LO,LOW,
90275,Lemmon_VOR_US,LEM,Lemmon,VOR,111400,45.91970062,-102.1039963,2570,US,,,,,,13.001,8.209,TERMINAL,LOW,
90284,Leeville_VORTAC_US,LEV,Leeville,VORTAC,113500,29.17519951,-90.10399628,2,US,113500,082X,,,,2.007,0.378,BOTH,HIGH,0LS3
90290,Laffs_NDB_US,LF,Laffs,NDB,375,30.28930092,-91.90789795,22,US,,,,,,,1.425,TERMINAL,LOW,KLFT
90291,Flufy_NDB_US,LF,Flufy,NDB,350,31.21890068,-94.82510376,,US,,,,,,,3.298,TERMINAL,LOW,KLFK
90293,Merrill_NDB_US,LFA,Merrill,NDB,347,41.98519897,-121.6429977,4090,US,,,,,,,15.474,LO,LOW,KLMT
90294,Lafayette_NDB_US,LFB,Lafayette,NDB,245,36.51509857,-86.06099701,985,US,,,,,,,-3.2,TERMINAL,LOW,
90295,Litchfield_VOR-DME_US,LFD,Litchfield,VOR-DME,111200,42.0625,-84.76509857,1040,US,111200,049X,,,,-5.001,-5.366,LO,MEDIUM,
90296,Langley_TACAN_US,LFI,Langley,TACAN,112300,37.08560181,-76.35939789,11,US,112300,070X,,,,-10.004,-10.376,BOTH,MEDIUM,KLFI
90297,Lufkin_VORTAC_US,LFK,Lufkin,VORTAC,112100,31.16239929,-94.71700287,200,US,112100,058X,,,,5.006,3.264,BOTH,HIGH,
90298,Lafayette_VORTAC_US,LFT,Lafayette,VORTAC,109800,30.19379997,-91.99259949,37,US,109800,035X,,,,3.001,1.463,LO,MEDIUM,KLFT
90300,Marconi_VOR-DME_US,LFV,Marconi,VOR-DME,114700,42.01720047,-70.03730011,152,US,114700,094X,,,,-16.004,-15.445,BOTH,HIGH,
90303,Becca_NDB_US,LG,Becca,NDB,233,33.75669861,-118.0770035,12,US,,,,,,,13.012,LO,LOW,KSLI
90304,Peths_NDB_US,LG,Peths,NDB,332,40.71459961,-73.92939758,,US,,,,,,,-13.142,TERMINAL,LOW,KLGA
90305,La_Guardia_VOR-DME_US,LGA,La Guardia,VOR-DME,113100,40.78789902,-73.87709808,10,US,113100,078X,,,,-12.001,-13.164,BOTH,MEDIUM,KLGA
90306,Lagrange_VORTAC_US,LGC,Lagrange,VORTAC,115600,33.04909897,-85.20619965,790,US,115600,103X,,,,1.001,-3.217,BOTH,HIGH,
90307,La_Grande_NDB_US,LGD,La Grande,NDB,296,45.34249878,-117.9629974,2702,US,,,,,,,15.552,TERMINAL,LOW,
90313,Logan_VOR-DME_US,LGU,Logan,VOR-DME,109800,41.84410095,-111.8649979,4466,US,109800,035X,,,,16.001,13.023,TERMINAL,LOW,
90317,Caser_NDB_US,LH,Caser,NDB,338,39.74890137,-82.53530121,860,US,,,,,,,-6.501,TERMINAL,LOW,
90318,Egrow_NDB_US,LH,Egrow,NDB,334,40.5603981,-88.87460327,770,US,,,,,,,-1.479,TERMINAL,LOW,KBMI
90319,Loosahatchie_NDB_US,LHC,Loosahatchie,NDB,265,35.28469849,-89.67140198,308,US,,,,,,,-0.224,TERMINAL,LOW,
90323,Brigham_City_VOR-DME_US,LHO,Brigham City,VOR-DME,112900,41.79290009,-112.0100021,5358,US,112900,076X,,,,14.009,13.049,LO,MEDIUM,
90327,Lake_Hughes_VORTAC_US,LHS,Lake Hughes,VORTAC,108400,34.68299866,-118.5770035,5790,US,108400,021X,,,,15.001,13.195,LO,MEDIUM,
90329,Lake_Henry_VORTAC_US,LHY,Lake Henry,VORTAC,110800,41.47579956,-75.48259735,2320,US,110800,045X,,,,-10.002,-12.312,BOTH,MEDIUM,
90333,Lasky_NDB_US,LI,Lasky,NDB,353,34.66899872,-92.30549622,,US,,,,,,,1.368,TERMINAL,MEDIUM,KLIT
90334,Hullz_NDB_US,LI,Hullz,NDB,346,42.30310059,-70.92189789,,US,,,,,,,-15.252,TERMINAL,LOW,KBOS
90335,Liberator_VOR_US,LIA,Liberator,VOR,114900,42.98270035,-115.7740021,2990,US,,,,,,18.001,14.386,LO,MEDIUM,KMUO
90336,Liberty_VORTAC_US,LIB,Liberty,VORTAC,113000,35.81159973,-79.61260223,830,US,113000,077X,,,,-3.001,-8.033,BOTH,MEDIUM,KGSO
90344,Lihue_VORTAC_US,LIH,Lihue,VORTAC,113500,21.96529961,-159.3379974,110,US,113500,082X,,,,11.001,9.584,BOTH,HIGH,PHLI
90346,Linden_VORTAC_US,LIN,Linden,VORTAC,114800,38.07460022,-121.0039978,260,US,114800,095X,,,,17.001,14.364,BOTH,HIGH,KRIU
90354,Lochridge_Ranch_NDB_US,LIQ,Lochridge Ranch,NDB,335,32.01070023,-95.95269775,383,US,,,,,,,4.101,LO,LOW,TX73
90358,Little_Rock_VORTAC_US,LIT,Little Rock,VORTAC,113900,34.67770004,-92.18049622,240,US,113900,086X,,,,5.001,1.314,BOTH,HIGH,
90359,Littlefield_NDB_US,LIU,Littlefield,NDB,212,33.9192009,-102.387001,3602,US,,,,,,,7.471,LO,LOW,
90367,Ashey_NDB_US,LJK,Ashey,NDB,280,37.77320099,-77.47969818,220,US,,,,,,,-10.037,TERMINAL,LOW,
90369,Timmerman_VOR-DME_US,LJT,Timmerman,VOR-DME,112500,43.10979843,-88.03730011,750,US,112500,072X,,,,-2.001,-3.019,TERMINAL,MEDIUM,
90378,Laang_NDB_US,LK,Laang,NDB,414,38.14490128,-85.63330078,624,US,,,,,,,-3.592,TERMINAL,LOW,KLOU
90381,Lindbergh_NDB_US,LKG,Lindbergh,NDB,242,32.17449951,-84.10820007,475,US,,,,,,,-4.006,TERMINAL,LOW,
90383,Lakeside_TACAN_US,LKI,Lakeside,TACAN,135400,46.84500122,-92.18509674,1430,US,135400,011X,,,,5.001,-0.026,BOTH,HIGH,KDLH
90385,Lancaster_NDB_US,LKR,Lancaster,NDB,400,34.72380066,-80.85810089,450,US,,,,,,,-6.54,TERMINAL,LOW,
90386,Salmon_VOR-DME_US,LKT,Salmon,VOR-DME,113500,45.02130127,-114.0839996,9258,US,113500,082X,,,,18.001,14.349,BOTH,HIGH,
90388,Lakeview_VORTAC_US,LKV,Lakeview,VORTAC,112000,42.49280167,-120.5070038,7460,US,112000,057X,,,,19.001,15.427,BOTH,HIGH,
90393,White_Lake_VOR-DME_US,LLA,White Lake,VOR-DME,110400,29.66320038,-92.37359619,40,US,110400,041X,,,,4.001,2.035,BOTH,MEDIUM,
90395,Lovelock_VORTAC_US,LLC,Lovelock,VORTAC,116500,40.12490082,-118.5780029,4784,US,116500,112X,,,,16.001,14.393,BOTH,MEDIUM,
90397,Lanai_NDB_US,LLD,Lanai,NDB,353,20.7723999,-156.9730072,990,US,,,,,,,9.571,LO,LOW,PHNY
90398,Kettle_Moraine_NDB_US,LLE,Kettle Moraine,NDB,329,43.42509842,-88.12719727,924,US,,,,,,,-3.014,TERMINAL,LOW,
90400,Levelland_NDB_US,LLN,Levelland,NDB,266,33.55569839,-102.375,3503,US,,,,,,,7.453,LO,LOW,
90401,Llano_VORTAC_US,LLO,Llano,VORTAC,108200,30.79630089,-98.78739929,1200,US,108200,019X,,,,8.012,5.48,BOTH,MEDIUM,
90403,Spring_River_NDB_US,LLU,Spring River,NDB,356,37.48699951,-94.31020355,1009,US,,,,,,,2.502,TERMINAL,LOW,
90404,Woodville_NDB_US,LLW,Woodville,NDB,254,36.26300049,-76.29799652,60,US,,,,,,,-10.269,TERMINAL,LOW,KECG
90405,Lyndonville_NDB_US,LLX,Lyndonville,NDB,353,44.50419998,-72.02919769,1058,US,,,,,,,-15.409,TERMINAL,LOW,
90414,Oblio_NDB_US,LM,Oblio,NDB,338,38.8003006,-90.47470093,,US,,,,,,,-0.13,LO,MEDIUM,
90420,Lamoni_VORTAC_US,LMN,Lamoni,VORTAC,116700,40.59669876,-93.96759796,1140,US,116700,114X,,,,7.001,2.206,BOTH,HIGH,LWD
90426,Louisville_NDB_US,LMS,Louisville,NDB,212,33.14369965,-89.06089783,573,US,,,,,,,-0.331,LO,LOW,
90427,Klamath_Falls_VORTAC_US,LMT,Klamath Falls,VORTAC,115900,42.15309906,-121.7279968,4087,US,115900,106X,,,,17.001,15.512,BOTH,HIGH,KLMT
90435,Potts_NDB_US,LN,Potts,NDB,385,40.74710083,-96.76239777,,US,,,,,,,4.274,TERMINAL,LOW,KLNK
90440,Lancaster_NDB_US,LNC,Lancaster,NDB,239,32.57759857,-96.72170258,495,US,,,,,,,4.373,TERMINAL,LOW,
90444,Millen_NDB_US,LNH,Millen,NDB,205,32.91130066,-81.96690369,225,US,,,,,,,-5.424,TERMINAL,LOW,K2J5
90445,Lincoln_VORTAC_US,LNK,Lincoln,VORTAC,116100,40.92380142,-96.74199677,1370,US,116100,108X,,,,9.001,4.261,BOTH,HIGH,5K3
90446,Land_O_Lakes_NDB_US,LNL,Land O Lakes,NDB,396,46.14970016,-89.21050262,1701,US,,,,,,,-2.414,TERMINAL,LOW,
90447,Lost_Nation_VOR-DME_US,LNN,Lost Nation,VOR-DME,110200,41.68439865,-81.38950348,620,US,110200,039X,,,,-8.001,-8.172,TERMINAL,LOW,
90450,Lone_Rock_VOR-DME_US,LNR,Lone Rock,VOR-DME,112800,43.29439926,-90.13310242,1184,US,112800,075X,,,,0.01,-1.134,LO,MEDIUM,
90453,Milnot_NDB_US,LNT,Milnot,NDB,344,45.64860153,-68.5503006,,US,,,,,,,-17.465,TERMINAL,MEDIUM,
90454,Lanai_VORTAC_US,LNY,Lanai,VORTAC,117700,20.76449966,-156.9689941,1250,US,117700,124X,,,,11.001,9.57,BOTH,HIGH,PHNY
90467,Targy_NDB_US,LO,Targy,NDB,415,44.57540131,-111.197998,7000,US,,,,,,,13.197,TERMINAL,MEDIUM,KWYS
90468,Leona_VORTAC_US,LOA,Leona,VORTAC,110800,31.12400055,-95.96800232,350,US,110800,045X,,,,8.008,4.121,LO,MEDIUM,
90477,Lampson_NDB_US,LOP,Lampson,NDB,217,38.99520111,-122.8840027,1355,US,,,,,,,15.092,LO,LOW,
90481,Lowe_NDB_US,LOR,Lowe,NDB,269,31.36030006,-85.74349976,,US,,,,,,,-2.416,TERMINAL,LOW,LOR
90487,London_VORTAC_US,LOZ,London,VORTAC,116100,37.03310013,-84.11009979,1240,US,116100,108X,,,,-3.004,-4.574,LO,MEDIUM,KLOZ
90503,Lincoln_Parish_NDB_US,LPZ,Lincoln Parish,NDB,308,32.51570129,-92.62740326,,US,,,,,,,2.005,TERMINAL,LOW,
90506,Lyndy_NDB_US,LQ,Lyndy,NDB,382,42.45199966,-70.96330261,15,US,,,,,,,-15.271,TERMINAL,MEDIUM,KBOS
90507,Licol_NDB_US,LQ,Licol,NDB,375,39.91199875,-89.60310364,579,US,,,,,,,-1.051,TERMINAL,LOW,KSPI
90510,Lake_Keowee_NDB_US,LQK,Lake Keowee,NDB,408,34.81119919,-82.70349884,970,US,,,,,,,-5.336,TERMINAL,LOW,
90511,Lakeland_NDB_US,LQL,Lakeland,NDB,263,41.68239975,-81.3789978,626,US,,,,,,,-8.177,TERMINAL,LOW,
90512,Larned_NDB_US,LQR,Larned,NDB,296,38.20449829,-99.08760071,2013,US,,,,,,,6.049,TERMINAL,LOW,
90513,Long_Hollow_NDB_US,LQV,Long Hollow,NDB,252,36.70700073,-83.07409668,1670,US,,,,,,,-5.412,TERMINAL,LOW,
90514,Carbon_NDB_US,LQX,Carbon,NDB,339,40.81200027,-75.75910187,512,US,,,,,,,-12.074,TERMINAL,LOW,
90519,Pekks_NDB_US,LR,Pekks,NDB,405,27.64220047,-99.45809937,,US,,,,,,,6.06,TERMINAL,LOW,KLRD
90520,Hawke_NDB_US,LR,Hawke,NDB,206,32.21900177,-106.8359985,4180,US,,,,,,,9.351,TERMINAL,LOW,KLRU
90523,Laredo_VORTAC_US,LRD,Laredo,VORTAC,117400,27.47870064,-99.41770172,580,US,117400,121X,,,,9.012,6.047,BOTH,HIGH,
90528,Jacksonville_TACAN_US,LRF,Jacksonville,TACAN,109200,34.91809845,-92.15769958,328,US,109200,029X,,,,4.001,1.291,BOTH,LOW,KLRF
90529,Lincoln_NDB_US,LRG,Lincoln,NDB,216,45.35639954,-68.53700256,204,US,,,,,,,-17.394,TERMINAL,LOW,
90530,Le_Mars_NDB_US,LRJ,Le Mars,NDB,382,42.7743988,-96.19249725,1190,US,,,,,,,3.556,LO,LOW,
90533,Lancaster_VORTAC_US,LRP,Lancaster,VORTAC,117300,40.11999893,-76.29129791,400,US,117300,120X,,,,-9.002,-11.331,BOTH,MEDIUM,KLNS
90534,Allen_Parish_NDB_US,LRR,Allen Parish,NDB,379,30.64119911,-92.68920135,100,US,,,,,,,2.113,LO,LOW,
90537,Lawrenceburg_NDB_US,LRT,Lawrenceburg,NDB,269,35.23550034,-87.26069641,941,US,,,,,,,-2.113,TERMINAL,LOW,
90543,Mindi_NDB_US,LS,Mindi,NDB,272,44.00400162,-91.26080322,,US,,,,,,,-0.215,TERMINAL,LOW,KLSE
90546,Lamesa_NDB_US,LSA,Lamesa,NDB,338,32.75839996,-101.9160004,2997,US,,,,,,,7.288,LO,LOW,
90548,La_Crosse_VOR-DME_US,LSE,La Crosse,VOR-DME,108400,43.87609863,-91.2559967,650,US,108400,021X,,,,2.001,-0.205,LO,LOW,KLSE
90549,Lawson_VOR-DME_US,LSF,Lawson,VOR-DME,111400,32.33240128,-84.99330139,250,US,111400,051X,32.3324,-84.9933,250,-2.001,-3.236,LO,LOW,KLSF
90553,Kelso_NDB_US,LSO,Kelso,NDB,256,46.1554985,-122.913002,25,US,,,,,,,17.181,LO,LOW,
90558,Nellis_TACAN_US,LSV,Nellis,TACAN,135500,36.24470139,-115.0250015,1864,US,135500,012X,,,,15.001,12.529,BOTH,MEDIUM,KLSV
90564,Litchfield_NDB_US,LTD,Litchfield,NDB,371,39.16619873,-89.66899872,690,US,,,,,,,-0.549,LO,LOW,
90566,Klickitat_VOR-DME_US,LTJ,Klickitat,VOR-DME,112300,45.71360016,-121.1009979,3220,US,112300,070X,,,,21.001,16.481,BOTH,HIGH,
90573,Altus_VORTAC_US,LTS,Altus,VORTAC,109800,34.66289902,-99.27120209,1370,US,109800,035X,,,,8.004,6.08,LO,MEDIUM,KLTS
90574,Little_Sioux_NDB_US,LTU,Little Sioux,NDB,326,43.1271019,-95.13269806,1312,US,,,,,,,3.032,TERMINAL,LOW,
90578,Chester_NDB_US,LTY,Chester,NDB,323,48.5080986,-110.9810028,3165,US,,,,,,,14.051,LO,LOW,
90590,Caverns_NDB_US,LUA,Caverns,NDB,245,38.69960022,-78.47170258,834,US,,,,,,,-9.375,TERMINAL,LOW,
90597,Luke_TACAN_US,LUF,Luke,TACAN,113000,33.53770065,-112.3799973,1076,US,113000,077X,,,,13.01,11.377,BOTH,MEDIUM,KLUF
90598,Verona_NDB_US,LUG,Verona,NDB,251,35.50049973,-86.80970001,717,US,,,,,,,-2.345,TERMINAL,LOW,
90600,Cincinnati_NDB_US,LUK,Cincinnati,NDB,335,39.1595993,-84.34130096,,US,,,,,,,-5.147,TERMINAL,LOW,KLUK
90604,Cape_Lisburne_NDB-DME_US,LUR,Cape Lisburne,NDB-DME,385,68.87110138,-166.076004,125,US,108350,020Y,,,,,14.109,LO,MEDIUM,PALU
90607,Laurens_NDB_US,LUX,Laurens,NDB,307,34.5082016,-81.94979858,695,US,,,,,,,-6.033,TERMINAL,LOW,
90614,Conis_NDB_US,LV,Conis,NDB,275,32.77479935,-96.77529907,,US,,,,,,,4.391,TERMINAL,LOW,KDAL
90615,Reiga_NDB_US,LV,Reiga,NDB,374,37.69219971,-121.6839981,683,US,,,,,,,14.371,LO,LOW,
90619,Level_Island_VOR-DME_US,LVD,Level Island,VOR-DME,116500,56.46770096,-133.0829926,100,US,116500,112X,,,,28.001,22.094,BOTH,HIGH,PAWG
90623,Lawrenceville_VORTAC_US,LVL,Lawrenceville,VORTAC,112900,36.81800079,-77.90299988,350,US,112900,076X,,,,-8.001,-9.309,LO,MEDIUM,
90624,Livingston_VORTAC_US,LVM,Livingston,VORTAC,116100,45.70249939,-110.4420013,4650,US,116100,108X,,,,15.001,13.135,LO,MEDIUM,KLVM
90626,Livingston_VORTAC_US,LVT,Livingston,VORTAC,108400,36.58459854,-85.16660309,1020,US,108400,021X,,,,-2.001,-4.026,LO,MEDIUM,
90627,Lake_Lawn_NDB_US,LVV,Lake Lawn,NDB,404,42.69879913,-88.59320068,964,US,,,,,,,-2.272,TERMINAL,LOW,
90628,Wilkes-Barre_VORTAC_US,LVZ,Wilkes-Barre,VORTAC,111600,41.27280045,-75.6894989,2120,US,111600,053X,,,,-10.002,-12.19,BOTH,MEDIUM,KAVP
90635,Haget_NDB_US,LW,Haget,NDB,402,42.64410019,-71.19709778,130,US,,,,,,,-15.243,TERMINAL,MEDIUM,KLWM
90636,Bushi_NDB_US,LW,Bushi,NDB,346,37.78219986,-80.46839905,2160,US,,,,,,,-7.552,TERMINAL,LOW,
90639,Greenbrier_VOR-DME_US,LWB,Greenbrier,VOR-DME,116050,37.86380005,-80.39199829,2319,US,116050,107Y,,,,-8.001,-7.598,BOTH,HIGH,
90641,Lewisburg_NDB_US,LWG,Lewisburg,NDB,225,44.61360168,-123.2710037,330,US,,,,,,,16.521,LO,LOW,KCVO
90642,Wells_VOR_US,LWL,Wells,VOR,114200,41.14479828,-114.9779968,5905,US,,,,,,17.001,13.571,LO,MEDIUM,
90643,Lawrence_VOR-DME_US,LWM,Lawrence,VOR-DME,112500,42.74039841,-71.09480286,299,US,112500,072X,,,,-15.001,-15.294,TERMINAL,MEDIUM,KBED
90644,Lewistown_VORTAC_US,LWT,Lewistown,VORTAC,112000,47.0530014,-109.6060028,4133,US,112000,057X,47.0524,-109.606,4130,15.001,13.054,BOTH,HIGH,KLWT
90645,Lewistown_NDB_US,LWT,Lewistown,NDB,353,47.06740189,-109.5350037,4100,US,,,,,,,13.034,LO,MEDIUM,
90647,Lawrenceville_VOR-DME_US,LWV,Lawrenceville,VOR-DME,108800,38.76990128,-87.60379791,429,US,108800,025X,,,,-1.011,-2.312,LO,LOW,
90653,Little_Falls_NDB_US,LXL,Little Falls,NDB,359,45.95000076,-94.34169769,1120,US,,,,,,,2.048,TERMINAL,LOW,
90655,Lesumit_NDB_US,LXT,Lesumit,NDB,263,38.96070099,-94.37169647,1041,US,,,,,,,2.433,LO,LOW,
90656,Mexia_NDB_US,LXY,Mexia,NDB,329,31.63960075,-96.5121994,533,US,,,,,,,4.308,TERMINAL,LOW,
90660,Bojar_NDB_US,LY,Bojar,NDB,385,37.26250076,-79.24330139,752,US,,,,,,,-8.41,TERMINAL,LOW,KLYH
90665,Lynchburg_VORTAC_US,LYH,Lynchburg,VORTAC,109200,37.25460052,-79.2365036,880,US,109200,029X,,,,-5.001,-8.412,BOTH,MEDIUM,KLYH
90666,Libby_NDB_US,LYI,Libby,NDB,414,48.3044014,-115.4950027,2500,US,,,,,,,15.585,LO,LOW,
90667,Lima_NDB_US,LYL,Lima,NDB,362,40.70449829,-84.02330017,971,US,,,,,,,-5.527,TERMINAL,LOW,
90668,Lyons_NDB_US,LYO,Lyons,NDB,386,38.34719849,-98.22699738,1692,US,,,,,,,5.314,TERMINAL,LOW,
90669,Olean_NDB_US,LYS,Olean,NDB,360,42.28350067,-78.3348999,,US,,,,,,,-10.493,TERMINAL,LOW,
90672,Willis_NDB_US,LYZ,Willis,NDB,359,30.97270012,-84.52600098,130,US,,,,,,,-3.297,TERMINAL,LOW,KBGE
90679,Lampasas_VORTAC_US,LZZ,Lampasas,VORTAC,112500,31.18549919,-98.14189911,1290,US,112500,072X,,,,8.012,5.271,LO,HIGH,
90708,Farly_NDB_US,MA,Farly,NDB,326,31.98800087,-102.3249969,2987,US,,,,,,,7.38,LO,MEDIUM,KMAF
90716,Madison_VOR-DME_US,MAD,Madison,VOR-DME,110400,41.31380081,-72.69219971,230,US,110400,041X,,,,-13.001,-14.089,LO,MEDIUM,
90719,Midland_VORTAC_US,MAF,Midland,VORTAC,114800,32.00930023,-102.1900024,2860,US,114800,095X,,,,11.012,7.342,LO,MEDIUM,KMAF
90721,Marathon_VOR_US,MAH,Marathon,VOR,114900,41.01509857,-83.66470337,831,US,,,,,,-5.001,-6.152,TERMINAL,LOW,
90724,Marianna_VORTAC_US,MAI,Marianna,VORTAC,114000,30.78619957,-85.12449646,120,US,114000,087X,,,,0.001,-3.022,LO,MEDIUM,
90737,Marion_NDB_US,MAO,Marion,NDB,388,34.18519974,-79.33329773,113,US,,,,,,,-7.521,TERMINAL,LOW,
90738,Maples_VORTAC_US,MAP,Maples,VORTAC,113400,37.59080124,-91.78859711,1370,US,113400,081X,,,,6.001,0.572,LO,MEDIUM,KTBN
90752,Malden_VORTAC_US,MAW,Malden,VORTAC,111200,36.55509949,-89.91139984,280,US,111200,049X,,,,3.001,-0.214,LO,MEDIUM,
90762,Olste_NDB_US,MB,Olste,NDB,257,43.46160126,-84.17960358,,US,,,,,,,-6.301,TERMINAL,LOW,KMBS
90770,Manistee_VOR-DME_US,MBL,Manistee,VOR-DME,111400,44.27069855,-86.2539978,618,US,111400,051X,,,,-5.001,-4.545,LO,MEDIUM,
90772,Saginaw_VOR-DME_US,MBS,Saginaw,VOR-DME,112900,43.53160095,-84.07720184,670,US,112900,076X,,,,-3.001,-6.366,LO,MEDIUM,KMBS
90774,Medicine_Bow_VOR-DME_US,MBW,Medicine Bow,VOR-DME,111600,41.84550095,-106.0039978,7000,US,111600,053X,,,,14.001,10.225,BOTH,MEDIUM,80V
90784,Ferni_NDB_US,MC,Ferni,NDB,413,31.25449944,-90.51039886,480,US,,,,,,,0.4,LO,LOW,KMCB
90785,Surff_NDB_US,MC,Surff,NDB,348,43.05250168,-93.32759857,,US,,,,,,,1.34,TERMINAL,LOW,
90786,Sofke_NDB_US,MC,Sofke,NDB,290,32.64530182,-83.71320343,,US,,,,,,,-4.231,TERMINAL,LOW,KMCN
90788,Mc_Comb_VORTAC_US,MCB,Mc Comb,VORTAC,116700,31.30450058,-90.2582016,440,US,116700,114X,,,,3.001,0.304,BOTH,HIGH,KMCB
90789,Mc_Clellan_VOR-DME_US,MCC,Mc Clellan,VOR-DME,109200,38.66740036,-121.4039993,72,US,109200,029X,,,,17.001,14.499,TERMINAL,LOW,KMCC
90791,Macdill_TACAN_US,MCF,Macdill,TACAN,111000,27.86120033,-82.5134964,14,US,111000,047X,,,,-4.001,-4.211,BOTH,MEDIUM,KMCF
90792,Mcgrath_VORTAC_US,MCG,Mcgrath,VORTAC,115500,62.95100021,-155.6109924,350,US,115500,102X,,,,23.001,18.255,BOTH,HIGH,PAMC
90795,Kansas_City_VORTAC_US,MCI,Kansas City,VORTAC,113250,39.28530121,-94.73709869,1017,US,113250,079Y,,,,5.001,3.019,BOTH,HIGH,KFLV
90796,Mc_Cook_VOR-DME_US,MCK,Mc Cook,VOR-DME,115300,40.2038002,-100.5940018,2571,US,115300,100X,,,,8.001,7.054,BOTH,HIGH,
90799,Macon_VOR-DME_US,MCM,Macon,VOR-DME,112900,39.65409851,-92.48220062,870,US,112900,076X,,,,6.001,1.161,BOTH,MEDIUM,
90800,Macon_VORTAC_US,MCN,Macon,VORTAC,114200,32.69120026,-83.64720154,350,US,114200,089X,,,,1.001,-4.265,BOTH,HIGH,KMCN
90813,Mason_City_VORTAC_US,MCW,Mason City,VORTAC,114900,43.09469986,-93.32990265,1210,US,114900,096X,,,,6.001,1.338,BOTH,HIGH,
90814,White_Co_NDB_US,MCX,White Co,NDB,377,40.71030045,-86.7621994,676,US,,,,,,,-3.359,TERMINAL,LOW,
90815,Mercury_NDB_US,MCY,Mercury,NDB,326,36.62749863,-116.0279999,3364,US,,,,,,,13.13,LO,MEDIUM,
90816,Williamston_NDB_US,MCZ,Williamston,NDB,336,35.85900116,-77.17790222,76,US,,,,,,,-9.456,TERMINAL,LOW,
90826,Bunan_NDB_US,MD,Bunan,NDB,371,47.44499969,-94.83499908,1350,US,,,,,,,2.196,TERMINAL,LOW,
90827,Cabbi_NDB_US,MD,Cabbi,NDB,388,37.87009811,-89.24549866,411,US,,,,,,,-1.034,TERMINAL,LOW,KMDH
90828,Enola_NDB_US,MD,Enola,NDB,204,40.24629974,-76.90059662,,US,,,,,,,-11.108,TERMINAL,LOW,KMDT
90832,Madeira_NDB_US,MDE,Madeira,NDB,379,39.22269821,-84.35540009,790,US,,,,,,,-5.149,LO,LOW,KLUK
90840,Middleton_Island_VOR-DME_US,MDO,Middleton Island,VOR-DME,115300,59.42179871,-146.3500061,121,US,115300,100X,,,,21.001,20.554,BOTH,HIGH,
90844,Wentworth_NDB_US,MDS,Wentworth,NDB,400,44.01390076,-97.08840179,1714,US,,,,,,,4.339,TERMINAL,LOW,
90847,Medford_NDB_US,MDZ,Medford,NDB,335,45.10540009,-90.30870056,1461,US,,,,,,,-1.257,TERMINAL,LOW,
90856,Deana_NDB_US,ME,Deana,NDB,350,41.96780014,-88.02670288,699,US,,,,,,,-2.475,TERMINAL,MEDIUM,KORD
90857,Savoy_NDB_US,ME,Savoy,NDB,356,32.24710083,-88.77159882,318,US,,,,,,,-0.387,TERMINAL,LOW,KMEI
90858,Elvis_NDB_US,ME,Elvis,NDB,287,35.06150055,-90.07160187,,US,,,,,,,-0.029,TERMINAL,LOW,KMEM
90859,Maxtn_NDB_US,ME,Maxtn,NDB,257,34.73400116,-79.44429779,200,US,,,,,,,-7.55,TERMINAL,LOW,
90862,Davis_VOR_US,MEE,Davis,VOR,108600,35.66320038,-95.36769867,610,US,,,,,,6.001,3.403,TERMINAL,LOW,
90863,Medford_NDB_US,MEF,Medford,NDB,356,42.39160156,-122.8789978,1286,US,,,,,,,16.074,LO,LOW,KMFR
90865,Meridian_VORTAC_US,MEI,Meridian,VORTAC,117000,32.37850189,-88.8042984,580,US,117000,117X,,,,5.001,-0.383,BOTH,HIGH,KMEI
90870,Memphis_VORTAC_US,MEM,Memphis,VORTAC,117500,35.01509857,-89.98320007,360,US,117500,122X,,,,1.001,-0.065,BOTH,HIGH,KMEM
